"","SID","rgn_id","rgn_name"
"3578",3853,8,"Massachusetts-Virginian"
"3579",3853,7,"Massachusetts-Gulf of Maine"
"3580",3853,2,"Georges Bank"
"3581",3853,11,"Rhode Island"
"3582",3853,4,"Mid-Atlantic Bight"
"3583",3853,5,"Connecticut"
"3584",3853,10,"New York"
"3585",3853,1,"Offshore"
"3586",3855,6,"Maine"
"3587",3855,3,"Gulf of Maine"
"3588",3855,9,"New Hampshire"
"3589",3855,2,"Georges Bank"
"3590",3855,7,"Massachusetts-Gulf of Maine"
"3591",3855,1,"Offshore"
"3592",3855,8,"Massachusetts-Virginian"
"3593",3855,11,"Rhode Island"
"3594",3855,4,"Mid-Atlantic Bight"
"3595",3855,5,"Connecticut"
"3596",3855,10,"New York"
"3597",39336,4,"Mid-Atlantic Bight"
"3598",39336,1,"Offshore"
"3599",39339,6,"Maine"
"3600",39339,3,"Gulf of Maine"
"3601",39339,9,"New Hampshire"
"3602",39339,2,"Georges Bank"
"3603",39339,7,"Massachusetts-Gulf of Maine"
"3604",39339,1,"Offshore"
"3605",39339,8,"Massachusetts-Virginian"
"3606",39339,11,"Rhode Island"
"3607",39339,4,"Mid-Atlantic Bight"
"3608",39339,5,"Connecticut"
"3609",39339,10,"New York"
"3610",39341,6,"Maine"
"3611",39341,3,"Gulf of Maine"
"3612",39341,9,"New Hampshire"
"3613",39341,2,"Georges Bank"
"3614",39341,7,"Massachusetts-Gulf of Maine"
"3615",39341,1,"Offshore"
"3616",39341,8,"Massachusetts-Virginian"
"3617",39341,11,"Rhode Island"
"3618",39341,4,"Mid-Atlantic Bight"
"3619",39341,5,"Connecticut"
"3620",39341,10,"New York"
"3621",39368,5,"Connecticut"
"3622",39368,10,"New York"
"3623",39368,4,"Mid-Atlantic Bight"
"3624",39368,1,"Offshore"
"3625",39370,2,"Georges Bank"
"3626",39370,1,"Offshore"
"3627",39370,3,"Gulf of Maine"
"3628",39370,8,"Massachusetts-Virginian"
"3629",39370,11,"Rhode Island"
"3630",39370,4,"Mid-Atlantic Bight"
"3631",39370,5,"Connecticut"
"3632",39370,10,"New York"
"3633",39372,3,"Gulf of Maine"
"3634",39372,6,"Maine"
"3635",39372,9,"New Hampshire"
"3636",39372,7,"Massachusetts-Gulf of Maine"
"3637",39372,2,"Georges Bank"
"3638",39372,8,"Massachusetts-Virginian"
"3639",39372,11,"Rhode Island"
"3640",39372,4,"Mid-Atlantic Bight"
"3641",39372,5,"Connecticut"
"3642",39372,10,"New York"
"3643",39372,1,"Offshore"
"3644",39374,6,"Maine"
"3645",39374,3,"Gulf of Maine"
"3646",39374,9,"New Hampshire"
"3647",39374,2,"Georges Bank"
"3648",39374,7,"Massachusetts-Gulf of Maine"
"3649",39374,1,"Offshore"
"3650",39374,8,"Massachusetts-Virginian"
"3651",39374,11,"Rhode Island"
"3652",39374,4,"Mid-Atlantic Bight"
"3653",39374,5,"Connecticut"
"3654",39374,10,"New York"
"3655",39378,9,"New Hampshire"
"3656",39378,6,"Maine"
"3657",39378,3,"Gulf of Maine"
"3658",39378,7,"Massachusetts-Gulf of Maine"
"3659",39378,2,"Georges Bank"
"3660",39378,8,"Massachusetts-Virginian"
"3661",39378,11,"Rhode Island"
"3662",39378,4,"Mid-Atlantic Bight"
"3663",39378,5,"Connecticut"
"3664",39378,10,"New York"
"3665",39378,1,"Offshore"
"3666",39380,6,"Maine"
"3667",39380,3,"Gulf of Maine"
"3668",39380,9,"New Hampshire"
"3669",39380,7,"Massachusetts-Gulf of Maine"
"3670",39380,2,"Georges Bank"
"3671",39380,8,"Massachusetts-Virginian"
"3672",39380,11,"Rhode Island"
"3673",39380,4,"Mid-Atlantic Bight"
"3674",39380,5,"Connecticut"
"3675",39380,10,"New York"
"3676",39380,1,"Offshore"
"3677",39381,6,"Maine"
"3678",39381,3,"Gulf of Maine"
"3679",39381,9,"New Hampshire"
"3680",39381,2,"Georges Bank"
"3681",39381,7,"Massachusetts-Gulf of Maine"
"3682",39381,1,"Offshore"
"3683",39381,8,"Massachusetts-Virginian"
"3684",39381,11,"Rhode Island"
"3685",39381,4,"Mid-Atlantic Bight"
"3686",39381,5,"Connecticut"
"3687",39381,10,"New York"
"3688",39385,6,"Maine"
"3689",39385,3,"Gulf of Maine"
"3690",39385,9,"New Hampshire"
"3691",39385,2,"Georges Bank"
"3692",39385,7,"Massachusetts-Gulf of Maine"
"3693",39385,1,"Offshore"
"3694",39385,8,"Massachusetts-Virginian"
"3695",39385,11,"Rhode Island"
"3696",39385,4,"Mid-Atlantic Bight"
"3697",39385,5,"Connecticut"
"3698",39385,10,"New York"
"3699",39386,5,"Connecticut"
"3700",39386,10,"New York"
"3701",39386,4,"Mid-Atlantic Bight"
"3702",39386,1,"Offshore"
"3703",39387,6,"Maine"
"3704",39387,9,"New Hampshire"
"3705",39387,3,"Gulf of Maine"
"3706",39387,7,"Massachusetts-Gulf of Maine"
"3707",39387,2,"Georges Bank"
"3708",39387,8,"Massachusetts-Virginian"
"3709",39387,11,"Rhode Island"
"3710",39387,4,"Mid-Atlantic Bight"
"3711",39387,5,"Connecticut"
"3712",39387,10,"New York"
"3713",39387,1,"Offshore"
"3714",39388,6,"Maine"
"3715",39388,3,"Gulf of Maine"
"3716",39388,9,"New Hampshire"
"3717",39388,2,"Georges Bank"
"3718",39388,7,"Massachusetts-Gulf of Maine"
"3719",39388,1,"Offshore"
"3720",39388,8,"Massachusetts-Virginian"
"3721",39388,11,"Rhode Island"
"3722",39388,4,"Mid-Atlantic Bight"
"3723",39388,5,"Connecticut"
"3724",39388,10,"New York"
"3725",41671,6,"Maine"
"3726",41671,3,"Gulf of Maine"
"3727",41747,6,"Maine"
"3728",41747,3,"Gulf of Maine"
"3729",41747,9,"New Hampshire"
"3730",41747,2,"Georges Bank"
"3731",41747,7,"Massachusetts-Gulf of Maine"
"3732",41747,1,"Offshore"
"3733",41747,8,"Massachusetts-Virginian"
"3734",41747,11,"Rhode Island"
"3735",41747,4,"Mid-Atlantic Bight"
"3736",41747,5,"Connecticut"
"3737",41747,10,"New York"
"3738",41801,6,"Maine"
"3739",41801,3,"Gulf of Maine"
"3740",41801,9,"New Hampshire"
"3741",41801,7,"Massachusetts-Gulf of Maine"
"3742",41801,2,"Georges Bank"
"3743",41801,8,"Massachusetts-Virginian"
"3744",41801,11,"Rhode Island"
"3745",41801,4,"Mid-Atlantic Bight"
"3746",41801,5,"Connecticut"
"3747",41801,10,"New York"
"3748",41801,1,"Offshore"
"3749",42700,6,"Maine"
"3750",42700,3,"Gulf of Maine"
"3751",42700,9,"New Hampshire"
"3752",42700,2,"Georges Bank"
"3753",42700,7,"Massachusetts-Gulf of Maine"
"3754",42700,1,"Offshore"
"3755",42700,8,"Massachusetts-Virginian"
"3756",42700,11,"Rhode Island"
"3757",42700,4,"Mid-Atlantic Bight"
"3758",42700,5,"Connecticut"
"3759",42700,10,"New York"
"3760",42830204,6,"Maine"
"3761",42830204,3,"Gulf of Maine"
"3762",42830204,9,"New Hampshire"
"3763",42830204,2,"Georges Bank"
"3764",42830204,7,"Massachusetts-Gulf of Maine"
"3765",42830204,1,"Offshore"
"3766",42830204,8,"Massachusetts-Virginian"
"3767",42830204,11,"Rhode Island"
"3768",42830204,4,"Mid-Atlantic Bight"
"3769",42830204,5,"Connecticut"
"3770",42830204,10,"New York"
"3771",42830251,3,"Gulf of Maine"
"3772",42830251,1,"Offshore"
"3773",42830251,2,"Georges Bank"
"3774",42830251,4,"Mid-Atlantic Bight"
"3775",42830260,3,"Gulf of Maine"
"3776",42830260,1,"Offshore"
"3777",42830260,2,"Georges Bank"
"3778",42830260,4,"Mid-Atlantic Bight"
"3779",42830277,3,"Gulf of Maine"
"3780",42830277,1,"Offshore"
"3781",42830277,2,"Georges Bank"
"3782",42830277,4,"Mid-Atlantic Bight"
"3783",4292,6,"Maine"
"3784",4292,3,"Gulf of Maine"
"3785",4292,9,"New Hampshire"
"3786",4292,2,"Georges Bank"
"3787",4292,7,"Massachusetts-Gulf of Maine"
"3788",4292,1,"Offshore"
"3789",4292,8,"Massachusetts-Virginian"
"3790",4292,11,"Rhode Island"
"3791",4292,4,"Mid-Atlantic Bight"
"3792",4292,5,"Connecticut"
"3793",4292,10,"New York"
"3794",43972,6,"Maine"
"3795",43972,3,"Gulf of Maine"
"3796",43972,9,"New Hampshire"
"3797",43972,2,"Georges Bank"
"3798",43972,7,"Massachusetts-Gulf of Maine"
"3799",43972,1,"Offshore"
"3800",43972,8,"Massachusetts-Virginian"
"3801",43972,11,"Rhode Island"
"3802",43972,4,"Mid-Atlantic Bight"
"3803",43972,5,"Connecticut"
"3804",43972,10,"New York"
"3805",44216,1,"Offshore"
"3806",44216,2,"Georges Bank"
"3807",44216,4,"Mid-Atlantic Bight"
"3808",44224,7,"Massachusetts-Gulf of Maine"
"3809",44224,3,"Gulf of Maine"
"3810",44224,2,"Georges Bank"
"3811",44224,8,"Massachusetts-Virginian"
"3812",44224,11,"Rhode Island"
"3813",44224,4,"Mid-Atlantic Bight"
"3814",44224,5,"Connecticut"
"3815",44224,10,"New York"
"3816",44224,1,"Offshore"
"3817",44566,6,"Maine"
"3818",44566,3,"Gulf of Maine"
"3819",44566,9,"New Hampshire"
"3820",44566,2,"Georges Bank"
"3821",44566,7,"Massachusetts-Gulf of Maine"
"3822",44566,1,"Offshore"
"3823",44566,8,"Massachusetts-Virginian"
"3824",44566,11,"Rhode Island"
"3825",44566,4,"Mid-Atlantic Bight"
"3826",44566,5,"Connecticut"
"3827",44566,10,"New York"
"3828",44599,6,"Maine"
"3829",44599,3,"Gulf of Maine"
"3830",44599,9,"New Hampshire"
"3831",44599,2,"Georges Bank"
"3832",44599,7,"Massachusetts-Gulf of Maine"
"3833",44599,8,"Massachusetts-Virginian"
"3834",44599,11,"Rhode Island"
"3835",44599,4,"Mid-Atlantic Bight"
"3836",44599,5,"Connecticut"
"3837",44599,10,"New York"
"3838",44599,1,"Offshore"
"3839",44657,2,"Georges Bank"
"3840",44657,4,"Mid-Atlantic Bight"
"3841",44657,1,"Offshore"
"3842",45354964,6,"Maine"
"3843",45354964,7,"Massachusetts-Gulf of Maine"
"3844",45354964,8,"Massachusetts-Virginian"
"3845",45354964,11,"Rhode Island"
"3846",45354964,5,"Connecticut"
"3847",45354964,10,"New York"
"3848",45354964,4,"Mid-Atlantic Bight"
"3849",46104064,6,"Maine"
"3850",46104064,3,"Gulf of Maine"
"3851",46104064,9,"New Hampshire"
"3852",46104064,2,"Georges Bank"
"3853",46104064,7,"Massachusetts-Gulf of Maine"
"3854",46104064,1,"Offshore"
"3855",46104064,8,"Massachusetts-Virginian"
"3856",46104064,11,"Rhode Island"
"3857",46104064,4,"Mid-Atlantic Bight"
"3858",46104064,5,"Connecticut"
"3859",46104064,10,"New York"
"3860",4615,3,"Gulf of Maine"
"3861",4615,2,"Georges Bank"
"3862",4615,7,"Massachusetts-Gulf of Maine"
"3863",4615,1,"Offshore"
"3864",4615,8,"Massachusetts-Virginian"
"3865",4615,11,"Rhode Island"
"3866",4615,4,"Mid-Atlantic Bight"
"3867",4615,5,"Connecticut"
"3868",4615,10,"New York"
"3869",46967827,6,"Maine"
"3870",46967827,3,"Gulf of Maine"
"3871",46967827,9,"New Hampshire"
"3872",46967827,2,"Georges Bank"
"3873",46967827,7,"Massachusetts-Gulf of Maine"
"3874",46967827,1,"Offshore"
"3875",46967827,8,"Massachusetts-Virginian"
"3876",46967827,11,"Rhode Island"
"3877",46967827,4,"Mid-Atlantic Bight"
"3878",46967827,5,"Connecticut"
"3879",46967827,10,"New York"
"3880",47153800,10,"New York"
"3881",47153800,4,"Mid-Atlantic Bight"
"3882",47153800,1,"Offshore"
"3883",47164926,2,"Georges Bank"
"3884",47164926,1,"Offshore"
"3885",47164926,3,"Gulf of Maine"
"3886",47164926,8,"Massachusetts-Virginian"
"3887",47164926,11,"Rhode Island"
"3888",47164926,4,"Mid-Atlantic Bight"
"3889",47164926,5,"Connecticut"
"3890",47164926,10,"New York"
"3891",47165067,3,"Gulf of Maine"
"3892",47165067,2,"Georges Bank"
"3893",47165067,7,"Massachusetts-Gulf of Maine"
"3894",47165067,1,"Offshore"
"3895",47165067,8,"Massachusetts-Virginian"
"3896",47165067,11,"Rhode Island"
"3897",47165067,4,"Mid-Atlantic Bight"
"3898",47165067,5,"Connecticut"
"3899",47165067,10,"New York"
"3900",47165104,3,"Gulf of Maine"
"3901",47165104,6,"Maine"
"3902",47165104,2,"Georges Bank"
"3903",47165104,7,"Massachusetts-Gulf of Maine"
"3904",47165104,1,"Offshore"
"3905",47165104,8,"Massachusetts-Virginian"
"3906",47165104,11,"Rhode Island"
"3907",47165104,4,"Mid-Atlantic Bight"
"3908",47165104,5,"Connecticut"
"3909",47165104,10,"New York"
"3910",47165158,4,"Mid-Atlantic Bight"
"3911",47165158,1,"Offshore"
"3912",47165363,2,"Georges Bank"
"3913",47165363,1,"Offshore"
"3914",47165363,4,"Mid-Atlantic Bight"
"3915",47165538,6,"Maine"
"3916",47165538,3,"Gulf of Maine"
"3917",47165538,9,"New Hampshire"
"3918",47165538,2,"Georges Bank"
"3919",47165538,7,"Massachusetts-Gulf of Maine"
"3920",47165538,1,"Offshore"
"3921",47165538,8,"Massachusetts-Virginian"
"3922",47165538,11,"Rhode Island"
"3923",47165538,4,"Mid-Atlantic Bight"
"3924",47165538,5,"Connecticut"
"3925",47165538,10,"New York"
"3926",57693936,1,"Offshore"
"3927",57825241,1,"Offshore"
"3928",60128,3,"Gulf of Maine"
"3929",60128,7,"Massachusetts-Gulf of Maine"
"3930",60128,2,"Georges Bank"
"3931",60128,8,"Massachusetts-Virginian"
"3932",60128,11,"Rhode Island"
"3933",60128,4,"Mid-Atlantic Bight"
"3934",60128,5,"Connecticut"
"3935",60128,10,"New York"
"3936",60140,6,"Maine"
"3937",60140,3,"Gulf of Maine"
"3938",60140,9,"New Hampshire"
"3939",60140,2,"Georges Bank"
"3940",60140,7,"Massachusetts-Gulf of Maine"
"3941",60140,1,"Offshore"
"3942",60140,8,"Massachusetts-Virginian"
"3943",60140,11,"Rhode Island"
"3944",60140,4,"Mid-Atlantic Bight"
"3945",60140,5,"Connecticut"
"3946",60140,10,"New York"
"3947",60145,3,"Gulf of Maine"
"3948",60145,2,"Georges Bank"
"3949",60145,1,"Offshore"
"3950",60145,4,"Mid-Atlantic Bight"
"3951",60159,8,"Massachusetts-Virginian"
"3952",60159,2,"Georges Bank"
"3953",60159,11,"Rhode Island"
"3954",60159,4,"Mid-Atlantic Bight"
"3955",60159,5,"Connecticut"
"3956",60159,10,"New York"
"3957",60159,1,"Offshore"
"3958",60213,6,"Maine"
"3959",60213,3,"Gulf of Maine"
"3960",60213,9,"New Hampshire"
"3961",60213,2,"Georges Bank"
"3962",60213,7,"Massachusetts-Gulf of Maine"
"3963",60213,1,"Offshore"
"3964",60213,8,"Massachusetts-Virginian"
"3965",60213,11,"Rhode Island"
"3966",60213,4,"Mid-Atlantic Bight"
"3967",60213,5,"Connecticut"
"3968",60213,10,"New York"
"3969",60219,8,"Massachusetts-Virginian"
"3970",60219,2,"Georges Bank"
"3971",60219,11,"Rhode Island"
"3972",60219,4,"Mid-Atlantic Bight"
"3973",60219,5,"Connecticut"
"3974",60219,10,"New York"
"3975",60219,1,"Offshore"
"3976",60223,6,"Maine"
"3977",60223,3,"Gulf of Maine"
"3978",60223,9,"New Hampshire"
"3979",60223,7,"Massachusetts-Gulf of Maine"
"3980",60223,2,"Georges Bank"
"3981",60223,8,"Massachusetts-Virginian"
"3982",60223,11,"Rhode Island"
"3983",60223,4,"Mid-Atlantic Bight"
"3984",60223,5,"Connecticut"
"3985",60223,10,"New York"
"3986",60223,1,"Offshore"
"3987",60225,3,"Gulf of Maine"
"3988",60225,2,"Georges Bank"
"3989",60225,7,"Massachusetts-Gulf of Maine"
"3990",60225,1,"Offshore"
"3991",60225,8,"Massachusetts-Virginian"
"3992",60225,11,"Rhode Island"
"3993",60225,4,"Mid-Atlantic Bight"
"3994",60225,5,"Connecticut"
"3995",60225,10,"New York"
"3996",60233,7,"Massachusetts-Gulf of Maine"
"3997",60233,3,"Gulf of Maine"
"3998",60233,2,"Georges Bank"
"3999",60233,8,"Massachusetts-Virginian"
"4000",60233,11,"Rhode Island"
"4001",60233,4,"Mid-Atlantic Bight"
"4002",60233,5,"Connecticut"
"4003",60233,10,"New York"
"4004",60233,1,"Offshore"
"4005",60242,6,"Maine"
"4006",60242,3,"Gulf of Maine"
"4007",60242,9,"New Hampshire"
"4008",60242,2,"Georges Bank"
"4009",60242,7,"Massachusetts-Gulf of Maine"
"4010",60242,1,"Offshore"
"4011",60242,8,"Massachusetts-Virginian"
"4012",60242,11,"Rhode Island"
"4013",60242,4,"Mid-Atlantic Bight"
"4014",60242,5,"Connecticut"
"4015",60242,10,"New York"
"4016",60248,6,"Maine"
"4017",60248,3,"Gulf of Maine"
"4018",60248,9,"New Hampshire"
"4019",60248,7,"Massachusetts-Gulf of Maine"
"4020",60248,2,"Georges Bank"
"4021",60248,8,"Massachusetts-Virginian"
"4022",60248,11,"Rhode Island"
"4023",60248,4,"Mid-Atlantic Bight"
"4024",60248,5,"Connecticut"
"4025",60248,10,"New York"
"4026",60248,1,"Offshore"
"4027",60469175,1,"Offshore"
"4028",60469186,2,"Georges Bank"
"4029",60469186,1,"Offshore"
"4030",60469186,4,"Mid-Atlantic Bight"
"4031",60469232,6,"Maine"
"4032",60469232,3,"Gulf of Maine"
"4033",60469232,9,"New Hampshire"
"4034",60469232,2,"Georges Bank"
"4035",60469232,7,"Massachusetts-Gulf of Maine"
"4036",60469232,1,"Offshore"
"4037",60469232,8,"Massachusetts-Virginian"
"4038",60469232,11,"Rhode Island"
"4039",60469232,4,"Mid-Atlantic Bight"
"4040",60469232,5,"Connecticut"
"4041",60469232,10,"New York"
"4042",60469264,1,"Offshore"
"4043",60469273,1,"Offshore"
"4044",60469273,4,"Mid-Atlantic Bight"
"4045",60469323,6,"Maine"
"4046",60469323,3,"Gulf of Maine"
"4047",60469323,9,"New Hampshire"
"4048",60469323,2,"Georges Bank"
"4049",60469323,7,"Massachusetts-Gulf of Maine"
"4050",60469323,1,"Offshore"
"4051",60469323,8,"Massachusetts-Virginian"
"4052",60469323,11,"Rhode Island"
"4053",60469323,4,"Mid-Atlantic Bight"
"4054",60469323,5,"Connecticut"
"4055",60469323,10,"New York"
"4056",60469670,1,"Offshore"
"4057",60469670,4,"Mid-Atlantic Bight"
"4058",60469670,2,"Georges Bank"
"4059",60469804,2,"Georges Bank"
"4060",60469804,1,"Offshore"
"4061",60469804,4,"Mid-Atlantic Bight"
"4062",60470092,10,"New York"
"4063",60470092,4,"Mid-Atlantic Bight"
"4064",60470092,1,"Offshore"
"4065",60470322,2,"Georges Bank"
"4066",60470322,1,"Offshore"
"4067",60470322,4,"Mid-Atlantic Bight"
"4068",60470361,2,"Georges Bank"
"4069",60470361,1,"Offshore"
"4070",60470361,4,"Mid-Atlantic Bight"
"4071",60470373,2,"Georges Bank"
"4072",60470373,1,"Offshore"
"4073",60470373,4,"Mid-Atlantic Bight"
"4074",60470418,1,"Offshore"
"4075",60470418,2,"Georges Bank"
"4076",60470418,4,"Mid-Atlantic Bight"
"4077",60470422,1,"Offshore"
"4078",60470422,2,"Georges Bank"
"4079",60470422,8,"Massachusetts-Virginian"
"4080",60470422,4,"Mid-Atlantic Bight"
"4081",60470422,11,"Rhode Island"
"4082",60470422,5,"Connecticut"
"4083",60470422,10,"New York"
"4084",60470485,2,"Georges Bank"
"4085",60470485,1,"Offshore"
"4086",60470680,2,"Georges Bank"
"4087",60470680,1,"Offshore"
"4088",60470683,4,"Mid-Atlantic Bight"
"4089",60470683,1,"Offshore"
"4090",60470687,2,"Georges Bank"
"4091",60470687,1,"Offshore"
"4092",60470687,4,"Mid-Atlantic Bight"
"4093",60470770,6,"Maine"
"4094",60470770,3,"Gulf of Maine"
"4095",60470770,9,"New Hampshire"
"4096",60470770,2,"Georges Bank"
"4097",60470770,7,"Massachusetts-Gulf of Maine"
"4098",60470770,1,"Offshore"
"4099",60470770,8,"Massachusetts-Virginian"
"4100",60470770,11,"Rhode Island"
"4101",60470770,4,"Mid-Atlantic Bight"
"4102",60470770,5,"Connecticut"
"4103",60470770,10,"New York"
"4104",60470792,3,"Gulf of Maine"
"4105",60470792,2,"Georges Bank"
"4106",60470792,7,"Massachusetts-Gulf of Maine"
"4107",60470792,1,"Offshore"
"4108",60470792,8,"Massachusetts-Virginian"
"4109",60470792,11,"Rhode Island"
"4110",60470792,4,"Mid-Atlantic Bight"
"4111",60470792,5,"Connecticut"
"4112",60470792,10,"New York"
"4113",60470817,1,"Offshore"
"4114",60470817,4,"Mid-Atlantic Bight"
"4115",60470918,1,"Offshore"
"4116",60470918,2,"Georges Bank"
"4117",60471792,2,"Georges Bank"
"4118",60471792,1,"Offshore"
"4119",60471792,4,"Mid-Atlantic Bight"
"4120",60471825,2,"Georges Bank"
"4121",60471825,1,"Offshore"
"4122",60471825,4,"Mid-Atlantic Bight"
"4123",60471855,6,"Maine"
"4124",60471855,3,"Gulf of Maine"
"4125",60471855,9,"New Hampshire"
"4126",60471855,2,"Georges Bank"
"4127",60471855,7,"Massachusetts-Gulf of Maine"
"4128",60471855,1,"Offshore"
"4129",60471855,8,"Massachusetts-Virginian"
"4130",60471855,11,"Rhode Island"
"4131",60471855,4,"Mid-Atlantic Bight"
"4132",60471855,5,"Connecticut"
"4133",60471855,10,"New York"
"4134",60471860,6,"Maine"
"4135",60471860,3,"Gulf of Maine"
"4136",60471860,9,"New Hampshire"
"4137",60471860,2,"Georges Bank"
"4138",60471860,7,"Massachusetts-Gulf of Maine"
"4139",60471860,1,"Offshore"
"4140",60471860,8,"Massachusetts-Virginian"
"4141",60471860,11,"Rhode Island"
"4142",60471860,4,"Mid-Atlantic Bight"
"4143",60471860,5,"Connecticut"
"4144",60471860,10,"New York"
"4145",60471877,2,"Georges Bank"
"4146",60471877,1,"Offshore"
"4147",60471877,4,"Mid-Atlantic Bight"
"4148",60471916,2,"Georges Bank"
"4149",60471916,1,"Offshore"
"4150",60471934,6,"Maine"
"4151",60471934,3,"Gulf of Maine"
"4152",60471934,9,"New Hampshire"
"4153",60471934,2,"Georges Bank"
"4154",60471934,7,"Massachusetts-Gulf of Maine"
"4155",60471934,1,"Offshore"
"4156",60471934,8,"Massachusetts-Virginian"
"4157",60471934,11,"Rhode Island"
"4158",60471934,4,"Mid-Atlantic Bight"
"4159",60471934,5,"Connecticut"
"4160",60471934,10,"New York"
"4161",60473762,6,"Maine"
"4162",60473762,3,"Gulf of Maine"
"4163",60473762,9,"New Hampshire"
"4164",60473762,2,"Georges Bank"
"4165",60473762,7,"Massachusetts-Gulf of Maine"
"4166",60473762,1,"Offshore"
"4167",60473762,8,"Massachusetts-Virginian"
"4168",60473762,11,"Rhode Island"
"4169",60473762,4,"Mid-Atlantic Bight"
"4170",60473762,5,"Connecticut"
"4171",60473762,10,"New York"
"4172",60474290,6,"Maine"
"4173",60474290,3,"Gulf of Maine"
"4174",60474290,9,"New Hampshire"
"4175",60474290,2,"Georges Bank"
"4176",60474290,7,"Massachusetts-Gulf of Maine"
"4177",60474290,1,"Offshore"
"4178",60474290,8,"Massachusetts-Virginian"
"4179",60474290,11,"Rhode Island"
"4180",60474290,4,"Mid-Atlantic Bight"
"4181",60474290,5,"Connecticut"
"4182",60474290,10,"New York"
"4183",60479648,2,"Georges Bank"
"4184",60479648,1,"Offshore"
"4185",60479648,4,"Mid-Atlantic Bight"
"4186",60481712,1,"Offshore"
"4187",60481712,2,"Georges Bank"
"4188",60481712,4,"Mid-Atlantic Bight"
"4189",60481729,1,"Offshore"
"4190",60481914,1,"Offshore"
"4191",60481914,2,"Georges Bank"
"4192",60481914,4,"Mid-Atlantic Bight"
"4193",60482102,2,"Georges Bank"
"4194",60482102,1,"Offshore"
"4195",60482248,3,"Gulf of Maine"
"4196",60482248,2,"Georges Bank"
"4197",60482248,7,"Massachusetts-Gulf of Maine"
"4198",60482248,1,"Offshore"
"4199",60482248,8,"Massachusetts-Virginian"
"4200",60482248,11,"Rhode Island"
"4201",60482248,4,"Mid-Atlantic Bight"
"4202",60482248,5,"Connecticut"
"4203",60482248,10,"New York"
"4204",60482312,1,"Offshore"
"4205",60482374,6,"Maine"
"4206",60482374,3,"Gulf of Maine"
"4207",60482374,9,"New Hampshire"
"4208",60482374,2,"Georges Bank"
"4209",60482374,7,"Massachusetts-Gulf of Maine"
"4210",60482374,1,"Offshore"
"4211",60482374,8,"Massachusetts-Virginian"
"4212",60482374,11,"Rhode Island"
"4213",60482374,4,"Mid-Atlantic Bight"
"4214",60482374,5,"Connecticut"
"4215",60482374,10,"New York"
"4216",60482553,2,"Georges Bank"
"4217",60482553,1,"Offshore"
"4218",60482748,3,"Gulf of Maine"
"4219",60482748,2,"Georges Bank"
"4220",60482748,1,"Offshore"
"4221",60482748,4,"Mid-Atlantic Bight"
"4222",60483083,6,"Maine"
"4223",60483083,3,"Gulf of Maine"
"4224",60483083,9,"New Hampshire"
"4225",60483083,2,"Georges Bank"
"4226",60483083,7,"Massachusetts-Gulf of Maine"
"4227",60483083,1,"Offshore"
"4228",60483083,8,"Massachusetts-Virginian"
"4229",60483083,11,"Rhode Island"
"4230",60483083,4,"Mid-Atlantic Bight"
"4231",60483083,5,"Connecticut"
"4232",60483083,10,"New York"
"4233",60483092,2,"Georges Bank"
"4234",60483092,1,"Offshore"
"4235",60483092,4,"Mid-Atlantic Bight"
"4236",60483211,1,"Offshore"
"4237",60483211,2,"Georges Bank"
"4238",60483211,4,"Mid-Atlantic Bight"
"4239",60483273,3,"Gulf of Maine"
"4240",60483273,6,"Maine"
"4241",60483273,2,"Georges Bank"
"4242",60483273,1,"Offshore"
"4243",60483273,4,"Mid-Atlantic Bight"
"4244",61934241,1,"Offshore"
"4245",61934241,2,"Georges Bank"
"4246",6204,6,"Maine"
"4247",6204,3,"Gulf of Maine"
"4248",6204,9,"New Hampshire"
"4249",6204,2,"Georges Bank"
"4250",6204,7,"Massachusetts-Gulf of Maine"
"4251",62155296,6,"Maine"
"4252",62155296,7,"Massachusetts-Gulf of Maine"
"4253",62155296,8,"Massachusetts-Virginian"
"4254",62155296,11,"Rhode Island"
"4255",62155296,5,"Connecticut"
"4256",62155296,10,"New York"
"4257",62155296,4,"Mid-Atlantic Bight"
"4258",62169677,6,"Maine"
"4259",62169677,7,"Massachusetts-Gulf of Maine"
"4260",62169677,8,"Massachusetts-Virginian"
"4261",62169677,11,"Rhode Island"
"4262",62169677,5,"Connecticut"
"4263",62169677,10,"New York"
"4264",62169677,4,"Mid-Atlantic Bight"
"4265",6229,3,"Gulf of Maine"
"4266",6229,7,"Massachusetts-Gulf of Maine"
"4267",6229,2,"Georges Bank"
"4268",6229,8,"Massachusetts-Virginian"
"4269",6229,4,"Mid-Atlantic Bight"
"4270",6229,1,"Offshore"
"4271",63123,3,"Gulf of Maine"
"4272",63123,2,"Georges Bank"
"4273",63123,1,"Offshore"
"4274",63123,4,"Mid-Atlantic Bight"
"4275",63127,2,"Georges Bank"
"4276",63127,1,"Offshore"
"4277",63127,4,"Mid-Atlantic Bight"
"4278",63152,3,"Gulf of Maine"
"4279",63152,2,"Georges Bank"
"4280",63152,1,"Offshore"
"4281",63152,7,"Massachusetts-Gulf of Maine"
"4282",63152,8,"Massachusetts-Virginian"
"4283",63152,11,"Rhode Island"
"4284",63152,4,"Mid-Atlantic Bight"
"4285",63152,5,"Connecticut"
"4286",63152,10,"New York"
"4287",6336,6,"Maine"
"4288",6336,3,"Gulf of Maine"
"4289",6336,9,"New Hampshire"
"4290",6336,2,"Georges Bank"
