Common Name,Scientific,Region
Lobed dreamer,Dolopichthys pullatus,Massachusetts-North
Lobed dreamer,Dolopichthys pullatus,Massachusetts-South
Lobed dreamer,Dolopichthys pullatus,New Hampshire
Lobed dreamer,Dolopichthys pullatus,New York
Lobed dreamer,Dolopichthys pullatus,Rhode Island
Lobed dreamer,Dolopichthys pullatus,NA
Lobisomem,Notoscopelus caudispinosus,Offshore
Lobisomem,Notoscopelus caudispinosus,Georges Bank
Lobisomem,Notoscopelus caudispinosus,Gulf of Maine
Lobisomem,Notoscopelus caudispinosus,Mid-Atlantic Bight
Lobisomem,Notoscopelus caudispinosus,Connecticut
Lobisomem,Notoscopelus caudispinosus,Maine
Lobisomem,Notoscopelus caudispinosus,Massachusetts-North
Lobisomem,Notoscopelus caudispinosus,Massachusetts-South
Lobisomem,Notoscopelus caudispinosus,New Hampshire
Lobisomem,Notoscopelus caudispinosus,New York
Lobisomem,Notoscopelus caudispinosus,Rhode Island
Lobisomem,Notoscopelus caudispinosus,NA
Loggerhead turtle,Caretta caretta,Offshore
Loggerhead turtle,Caretta caretta,Georges Bank
Loggerhead turtle,Caretta caretta,Gulf of Maine
Loggerhead turtle,Caretta caretta,Mid-Atlantic Bight
Loggerhead turtle,Caretta caretta,Connecticut
Loggerhead turtle,Caretta caretta,Maine
Loggerhead turtle,Caretta caretta,Massachusetts-North
Loggerhead turtle,Caretta caretta,Massachusetts-South
Loggerhead turtle,Caretta caretta,New Hampshire
Loggerhead turtle,Caretta caretta,New York
Loggerhead turtle,Caretta caretta,Rhode Island
Loggerhead turtle,Caretta caretta,NA
Long finned pilot whale,Globicephala melas,Offshore
Long finned pilot whale,Globicephala melas,Georges Bank
Long finned pilot whale,Globicephala melas,Gulf of Maine
Long finned pilot whale,Globicephala melas,Mid-Atlantic Bight
Long finned pilot whale,Globicephala melas,Connecticut
Long finned pilot whale,Globicephala melas,Maine
Long finned pilot whale,Globicephala melas,Massachusetts-North
Long finned pilot whale,Globicephala melas,Massachusetts-South
Long finned pilot whale,Globicephala melas,New Hampshire
Long finned pilot whale,Globicephala melas,New York
Long finned pilot whale,Globicephala melas,Rhode Island
Long finned pilot whale,Globicephala melas,NA
Long snouted lancetfish,Alepisaurus ferox,Offshore
Long snouted lancetfish,Alepisaurus ferox,Georges Bank
Long snouted lancetfish,Alepisaurus ferox,Gulf of Maine
Long snouted lancetfish,Alepisaurus ferox,Mid-Atlantic Bight
Long snouted lancetfish,Alepisaurus ferox,Connecticut
Long snouted lancetfish,Alepisaurus ferox,Maine
Long snouted lancetfish,Alepisaurus ferox,Massachusetts-North
Long snouted lancetfish,Alepisaurus ferox,Massachusetts-South
Long snouted lancetfish,Alepisaurus ferox,New Hampshire
Long snouted lancetfish,Alepisaurus ferox,New York
Long snouted lancetfish,Alepisaurus ferox,Rhode Island
Long snouted lancetfish,Alepisaurus ferox,NA
Long tailed duck,Clangula hyemalis,Offshore
Long tailed duck,Clangula hyemalis,Georges Bank
Long tailed duck,Clangula hyemalis,Gulf of Maine
Long tailed duck,Clangula hyemalis,Mid-Atlantic Bight
Long tailed duck,Clangula hyemalis,Connecticut
Long tailed duck,Clangula hyemalis,Maine
Long tailed duck,Clangula hyemalis,Massachusetts-North
Long tailed duck,Clangula hyemalis,Massachusetts-South
Long tailed duck,Clangula hyemalis,New Hampshire
Long tailed duck,Clangula hyemalis,New York
Long tailed duck,Clangula hyemalis,Rhode Island
Long tailed duck,Clangula hyemalis,NA
Longbarb dragonfish,Flagellostomias boureei,Offshore
Longbarb dragonfish,Flagellostomias boureei,Georges Bank
Longbarb dragonfish,Flagellostomias boureei,Gulf of Maine
Longbarb dragonfish,Flagellostomias boureei,Mid-Atlantic Bight
Longbarb dragonfish,Flagellostomias boureei,Connecticut
Longbarb dragonfish,Flagellostomias boureei,Maine
Longbarb dragonfish,Flagellostomias boureei,Massachusetts-North
Longbarb dragonfish,Flagellostomias boureei,Massachusetts-South
Longbarb dragonfish,Flagellostomias boureei,New Hampshire
Longbarb dragonfish,Flagellostomias boureei,New York
Longbarb dragonfish,Flagellostomias boureei,Rhode Island
Longbarb dragonfish,Flagellostomias boureei,NA
Longbill spearfish,Tetrapturus pfluegeri,Offshore
Longbill spearfish,Tetrapturus pfluegeri,Georges Bank
Longbill spearfish,Tetrapturus pfluegeri,Gulf of Maine
Longbill spearfish,Tetrapturus pfluegeri,Mid-Atlantic Bight
Longbill spearfish,Tetrapturus pfluegeri,Connecticut
Longbill spearfish,Tetrapturus pfluegeri,Maine
Longbill spearfish,Tetrapturus pfluegeri,Massachusetts-North
Longbill spearfish,Tetrapturus pfluegeri,Massachusetts-South
Longbill spearfish,Tetrapturus pfluegeri,New Hampshire
Longbill spearfish,Tetrapturus pfluegeri,New York
Longbill spearfish,Tetrapturus pfluegeri,Rhode Island
Longbill spearfish,Tetrapturus pfluegeri,NA
Longfin escolar,Scombrolabrax heterolepis,Offshore
Longfin escolar,Scombrolabrax heterolepis,Georges Bank
Longfin escolar,Scombrolabrax heterolepis,Gulf of Maine
Longfin escolar,Scombrolabrax heterolepis,Mid-Atlantic Bight
Longfin escolar,Scombrolabrax heterolepis,Connecticut
Longfin escolar,Scombrolabrax heterolepis,Maine
Longfin escolar,Scombrolabrax heterolepis,Massachusetts-North
Longfin escolar,Scombrolabrax heterolepis,Massachusetts-South
Longfin escolar,Scombrolabrax heterolepis,New Hampshire
Longfin escolar,Scombrolabrax heterolepis,New York
Longfin escolar,Scombrolabrax heterolepis,Rhode Island
Longfin escolar,Scombrolabrax heterolepis,NA
Longfin lanternfish,Diogenichthys atlanticus,Offshore
Longfin lanternfish,Diogenichthys atlanticus,Georges Bank
Longfin lanternfish,Diogenichthys atlanticus,Gulf of Maine
Longfin lanternfish,Diogenichthys atlanticus,Mid-Atlantic Bight
Longfin lanternfish,Diogenichthys atlanticus,Connecticut
Longfin lanternfish,Diogenichthys atlanticus,Maine
Longfin lanternfish,Diogenichthys atlanticus,Massachusetts-North
Longfin lanternfish,Diogenichthys atlanticus,Massachusetts-South
Longfin lanternfish,Diogenichthys atlanticus,New Hampshire
Longfin lanternfish,Diogenichthys atlanticus,New York
Longfin lanternfish,Diogenichthys atlanticus,Rhode Island
Longfin lanternfish,Diogenichthys atlanticus,NA
Longfin mako,Isurus paucus,Offshore
Longfin mako,Isurus paucus,Georges Bank
Longfin mako,Isurus paucus,Gulf of Maine
Longfin mako,Isurus paucus,Mid-Atlantic Bight
Longfin mako,Isurus paucus,Connecticut
Longfin mako,Isurus paucus,Maine
Longfin mako,Isurus paucus,Massachusetts-North
Longfin mako,Isurus paucus,Massachusetts-South
Longfin mako,Isurus paucus,New Hampshire
Longfin mako,Isurus paucus,New York
Longfin mako,Isurus paucus,Rhode Island
Longfin mako,Isurus paucus,NA
Longfin squid,Doryteuthis pealeii,Offshore
Longfin squid,Doryteuthis pealeii,Georges Bank
Longfin squid,Doryteuthis pealeii,Gulf of Maine
Longfin squid,Doryteuthis pealeii,Mid-Atlantic Bight
Longfin squid,Doryteuthis pealeii,Connecticut
Longfin squid,Doryteuthis pealeii,Maine
Longfin squid,Doryteuthis pealeii,Massachusetts-North
Longfin squid,Doryteuthis pealeii,Massachusetts-South
Longfin squid,Doryteuthis pealeii,New Hampshire
Longfin squid,Doryteuthis pealeii,New York
Longfin squid,Doryteuthis pealeii,Rhode Island
Longfin squid,Doryteuthis pealeii,NA
Longfin yellowtail,Seriola rivoliana,Offshore
Longfin yellowtail,Seriola rivoliana,Georges Bank
Longfin yellowtail,Seriola rivoliana,Gulf of Maine
Longfin yellowtail,Seriola rivoliana,Mid-Atlantic Bight
Longfin yellowtail,Seriola rivoliana,Connecticut
Longfin yellowtail,Seriola rivoliana,Maine
Longfin yellowtail,Seriola rivoliana,Massachusetts-North
Longfin yellowtail,Seriola rivoliana,Massachusetts-South
Longfin yellowtail,Seriola rivoliana,New Hampshire
Longfin yellowtail,Seriola rivoliana,New York
Longfin yellowtail,Seriola rivoliana,Rhode Island
Longfin yellowtail,Seriola rivoliana,NA
Longfinned bullseye,Cookeolus japonicus,Offshore
Longfinned bullseye,Cookeolus japonicus,Georges Bank
Longfinned bullseye,Cookeolus japonicus,Gulf of Maine
Longfinned bullseye,Cookeolus japonicus,Mid-Atlantic Bight
Longfinned bullseye,Cookeolus japonicus,Connecticut
Longfinned bullseye,Cookeolus japonicus,Maine
Longfinned bullseye,Cookeolus japonicus,Massachusetts-North
Longfinned bullseye,Cookeolus japonicus,Massachusetts-South
Longfinned bullseye,Cookeolus japonicus,New Hampshire
Longfinned bullseye,Cookeolus japonicus,New York
Longfinned bullseye,Cookeolus japonicus,Rhode Island
Longfinned bullseye,Cookeolus japonicus,NA
Longhorn sculpin,Myoxocephalus octodecemspinosus,Offshore
Longhorn sculpin,Myoxocephalus octodecemspinosus,Georges Bank
Longhorn sculpin,Myoxocephalus octodecemspinosus,Gulf of Maine
Longhorn sculpin,Myoxocephalus octodecemspinosus,Mid-Atlantic Bight
Longhorn sculpin,Myoxocephalus octodecemspinosus,Connecticut
Longhorn sculpin,Myoxocephalus octodecemspinosus,Maine
Longhorn sculpin,Myoxocephalus octodecemspinosus,Massachusetts-North
Longhorn sculpin,Myoxocephalus octodecemspinosus,Massachusetts-South
Longhorn sculpin,Myoxocephalus octodecemspinosus,New Hampshire
Longhorn sculpin,Myoxocephalus octodecemspinosus,New York
Longhorn sculpin,Myoxocephalus octodecemspinosus,Rhode Island
Longhorn sculpin,Myoxocephalus octodecemspinosus,NA
Longnose greeneye,Parasudis truculenta,Offshore
Longnose greeneye,Parasudis truculenta,Georges Bank
Longnose greeneye,Parasudis truculenta,Gulf of Maine
Longnose greeneye,Parasudis truculenta,Mid-Atlantic Bight
Longnose greeneye,Parasudis truculenta,Connecticut
Longnose greeneye,Parasudis truculenta,Maine
Longnose greeneye,Parasudis truculenta,Massachusetts-North
Longnose greeneye,Parasudis truculenta,Massachusetts-South
Longnose greeneye,Parasudis truculenta,New Hampshire
Longnose greeneye,Parasudis truculenta,New York
Longnose greeneye,Parasudis truculenta,Rhode Island
Longnose greeneye,Parasudis truculenta,NA
Longnose tapirfish,Polyacanthonotus challengeri,Offshore
Longnose tapirfish,Polyacanthonotus challengeri,Georges Bank
Longnose tapirfish,Polyacanthonotus challengeri,Gulf of Maine
Longnose tapirfish,Polyacanthonotus challengeri,Mid-Atlantic Bight
Longnose tapirfish,Polyacanthonotus challengeri,Connecticut
Longnose tapirfish,Polyacanthonotus challengeri,Maine
Longnose tapirfish,Polyacanthonotus challengeri,Massachusetts-North
Longnose tapirfish,Polyacanthonotus challengeri,Massachusetts-South
Longnose tapirfish,Polyacanthonotus challengeri,New Hampshire
Longnose tapirfish,Polyacanthonotus challengeri,New York
Longnose tapirfish,Polyacanthonotus challengeri,Rhode Island
Longnose tapirfish,Polyacanthonotus challengeri,NA
Longray fangjaw,Bonapartia pedaliota,Offshore
Longray fangjaw,Bonapartia pedaliota,Georges Bank
Longray fangjaw,Bonapartia pedaliota,Gulf of Maine
Longray fangjaw,Bonapartia pedaliota,Mid-Atlantic Bight
Longray fangjaw,Bonapartia pedaliota,Connecticut
Longray fangjaw,Bonapartia pedaliota,Maine
Longray fangjaw,Bonapartia pedaliota,Massachusetts-North
Longray fangjaw,Bonapartia pedaliota,Massachusetts-South
Longray fangjaw,Bonapartia pedaliota,New Hampshire
Longray fangjaw,Bonapartia pedaliota,New York
Longray fangjaw,Bonapartia pedaliota,Rhode Island
Longray fangjaw,Bonapartia pedaliota,NA
Longsnout blacksmelt,Dolicholagus longirostris,Offshore
Longsnout blacksmelt,Dolicholagus longirostris,Georges Bank
Longsnout blacksmelt,Dolicholagus longirostris,Gulf of Maine
Longsnout blacksmelt,Dolicholagus longirostris,Mid-Atlantic Bight
Longsnout blacksmelt,Dolicholagus longirostris,Connecticut
Longsnout blacksmelt,Dolicholagus longirostris,Maine
Longsnout blacksmelt,Dolicholagus longirostris,Massachusetts-North
Longsnout blacksmelt,Dolicholagus longirostris,Massachusetts-South
Longsnout blacksmelt,Dolicholagus longirostris,New Hampshire
Longsnout blacksmelt,Dolicholagus longirostris,New York
Longsnout blacksmelt,Dolicholagus longirostris,Rhode Island
Longsnout blacksmelt,Dolicholagus longirostris,NA
Loosejaw,Aristostomias tittmanni,Offshore
Loosejaw,Aristostomias tittmanni,Georges Bank
Loosejaw,Aristostomias tittmanni,Gulf of Maine
Loosejaw,Aristostomias tittmanni,Mid-Atlantic Bight
Loosejaw,Aristostomias tittmanni,Connecticut
Loosejaw,Aristostomias tittmanni,Maine
Loosejaw,Aristostomias tittmanni,Massachusetts-North
Loosejaw,Aristostomias tittmanni,Massachusetts-South
Loosejaw,Aristostomias tittmanni,New Hampshire
Loosejaw,Aristostomias tittmanni,New York
Loosejaw,Aristostomias tittmanni,Rhode Island
Loosejaw,Aristostomias tittmanni,NA
Loosescale smooth-head,Einara macrolepis,Offshore
Loosescale smooth-head,Einara macrolepis,Georges Bank
Loosescale smooth-head,Einara macrolepis,Gulf of Maine
Loosescale smooth-head,Einara macrolepis,Mid-Atlantic Bight
Loosescale smooth-head,Einara macrolepis,Connecticut
Loosescale smooth-head,Einara macrolepis,Maine
Loosescale smooth-head,Einara macrolepis,Massachusetts-North
Loosescale smooth-head,Einara macrolepis,Massachusetts-South
Loosescale smooth-head,Einara macrolepis,New Hampshire
Loosescale smooth-head,Einara macrolepis,New York
Loosescale smooth-head,Einara macrolepis,Rhode Island
Loosescale smooth-head,Einara macrolepis,NA
Louvar,Luvarus imperialis,Offshore
Louvar,Luvarus imperialis,Georges Bank
Louvar,Luvarus imperialis,Gulf of Maine
Louvar,Luvarus imperialis,Mid-Atlantic Bight
Louvar,Luvarus imperialis,Connecticut
Louvar,Luvarus imperialis,Maine
Louvar,Luvarus imperialis,Massachusetts-North
Louvar,Luvarus imperialis,Massachusetts-South
Louvar,Luvarus imperialis,New Hampshire
Louvar,Luvarus imperialis,New York
Louvar,Luvarus imperialis,Rhode Island
Louvar,Luvarus imperialis,NA
Lovely hatchetfish,Argyropelecus aculeatus,Offshore
Lovely hatchetfish,Argyropelecus aculeatus,Georges Bank
Lovely hatchetfish,Argyropelecus aculeatus,Gulf of Maine
Lovely hatchetfish,Argyropelecus aculeatus,Mid-Atlantic Bight
Lovely hatchetfish,Argyropelecus aculeatus,Connecticut
Lovely hatchetfish,Argyropelecus aculeatus,Maine
Lovely hatchetfish,Argyropelecus aculeatus,Massachusetts-North
Lovely hatchetfish,Argyropelecus aculeatus,Massachusetts-South
Lovely hatchetfish,Argyropelecus aculeatus,New Hampshire
Lovely hatchetfish,Argyropelecus aculeatus,New York
Lovely hatchetfish,Argyropelecus aculeatus,Rhode Island
Lovely hatchetfish,Argyropelecus aculeatus,NA
Luminous lanternfish,Lampadena luminosa,Offshore
Luminous lanternfish,Lampadena luminosa,Georges Bank
Luminous lanternfish,Lampadena luminosa,Gulf of Maine
Luminous lanternfish,Lampadena luminosa,Mid-Atlantic Bight
Luminous lanternfish,Lampadena luminosa,Connecticut
Luminous lanternfish,Lampadena luminosa,Maine
Luminous lanternfish,Lampadena luminosa,Massachusetts-North
Luminous lanternfish,Lampadena luminosa,Massachusetts-South
Luminous lanternfish,Lampadena luminosa,New Hampshire
Luminous lanternfish,Lampadena luminosa,New York
Luminous lanternfish,Lampadena luminosa,Rhode Island
Luminous lanternfish,Lampadena luminosa,NA
Lutkens lanternfish,Diaphus luetkeni,Offshore
Lutkens lanternfish,Diaphus luetkeni,Georges Bank
Lutkens lanternfish,Diaphus luetkeni,Gulf of Maine
Lutkens lanternfish,Diaphus luetkeni,Mid-Atlantic Bight
Lutkens lanternfish,Diaphus luetkeni,Connecticut
Lutkens lanternfish,Diaphus luetkeni,Maine
Lutkens lanternfish,Diaphus luetkeni,Massachusetts-North
Lutkens lanternfish,Diaphus luetkeni,Massachusetts-South
Lutkens lanternfish,Diaphus luetkeni,New Hampshire
Lutkens lanternfish,Diaphus luetkeni,New York
Lutkens lanternfish,Diaphus luetkeni,Rhode Island
Lutkens lanternfish,Diaphus luetkeni,NA
Mackerel scad,Decapterus macarellus,Offshore
Mackerel scad,Decapterus macarellus,Georges Bank
Mackerel scad,Decapterus macarellus,Gulf of Maine
Mackerel scad,Decapterus macarellus,Mid-Atlantic Bight
Mackerel scad,Decapterus macarellus,Connecticut
Mackerel scad,Decapterus macarellus,Maine
Mackerel scad,Decapterus macarellus,Massachusetts-North
Mackerel scad,Decapterus macarellus,Massachusetts-South
Mackerel scad,Decapterus macarellus,New Hampshire
Mackerel scad,Decapterus macarellus,New York
Mackerel scad,Decapterus macarellus,Rhode Island
Mackerel scad,Decapterus macarellus,NA
Madeira lantern fish,Ceratoscopelus maderensis,Offshore
Madeira lantern fish,Ceratoscopelus maderensis,Georges Bank
Madeira lantern fish,Ceratoscopelus maderensis,Gulf of Maine
Madeira lantern fish,Ceratoscopelus maderensis,Mid-Atlantic Bight
Madeira lantern fish,Ceratoscopelus maderensis,Connecticut
Madeira lantern fish,Ceratoscopelus maderensis,Maine
Madeira lantern fish,Ceratoscopelus maderensis,Massachusetts-North
Madeira lantern fish,Ceratoscopelus maderensis,Massachusetts-South
Madeira lantern fish,Ceratoscopelus maderensis,New Hampshire
Madeira lantern fish,Ceratoscopelus maderensis,New York
Madeira lantern fish,Ceratoscopelus maderensis,Rhode Island
Madeira lantern fish,Ceratoscopelus maderensis,NA
Madeiran smooth-head,Rouleina maderensis,Offshore
Madeiran smooth-head,Rouleina maderensis,Georges Bank
Madeiran smooth-head,Rouleina maderensis,Gulf of Maine
Madeiran smooth-head,Rouleina maderensis,Mid-Atlantic Bight
Madeiran smooth-head,Rouleina maderensis,Connecticut
Madeiran smooth-head,Rouleina maderensis,Maine
Madeiran smooth-head,Rouleina maderensis,Massachusetts-North
Madeiran smooth-head,Rouleina maderensis,Massachusetts-South
Madeiran smooth-head,Rouleina maderensis,New Hampshire
Madeiran smooth-head,Rouleina maderensis,New York
Madeiran smooth-head,Rouleina maderensis,Rhode Island
Madeiran smooth-head,Rouleina maderensis,NA
Man-of-war fish,Nomeus gronovii,Offshore
Man-of-war fish,Nomeus gronovii,Georges Bank
Man-of-war fish,Nomeus gronovii,Gulf of Maine
Man-of-war fish,Nomeus gronovii,Mid-Atlantic Bight
Man-of-war fish,Nomeus gronovii,Connecticut
Man-of-war fish,Nomeus gronovii,Maine
Man-of-war fish,Nomeus gronovii,Massachusetts-North
Man-of-war fish,Nomeus gronovii,Massachusetts-South
Man-of-war fish,Nomeus gronovii,New Hampshire
Man-of-war fish,Nomeus gronovii,New York
Man-of-war fish,Nomeus gronovii,Rhode Island
Man-of-war fish,Nomeus gronovii,NA
Manx shearwater,Puffinus puffinus,Offshore
Manx shearwater,Puffinus puffinus,Georges Bank
Manx shearwater,Puffinus puffinus,Gulf of Maine
Manx shearwater,Puffinus puffinus,Mid-Atlantic Bight
Manx shearwater,Puffinus puffinus,Connecticut
Manx shearwater,Puffinus puffinus,Maine
Manx shearwater,Puffinus puffinus,Massachusetts-North
Manx shearwater,Puffinus puffinus,Massachusetts-South
Manx shearwater,Puffinus puffinus,New Hampshire
Manx shearwater,Puffinus puffinus,New York
Manx shearwater,Puffinus puffinus,Rhode Island
Manx shearwater,Puffinus puffinus,NA
Margined flyingfish,Cheilopogon cyanopterus,Offshore
Margined flyingfish,Cheilopogon cyanopterus,Georges Bank
Margined flyingfish,Cheilopogon cyanopterus,Gulf of Maine
