"","common","sciname","source","iucn_sid","state","status","trend","status_scale"
"1777","marsh wren","Cistothorus palustris","IUCN",22711374,"ME","S4B",NA,"ME"
"1778","marsh wren","Cistothorus palustris","IUCN",22711374,"MA","S2S3B",NA,"MA"
"1779","marsh wren","Cistothorus palustris","IUCN",22711374,"NH","S3B",NA,"NH"
"1780","marsh wren","Cistothorus palustris","IUCN",22711374,"NY","S5",NA,"NY"
"1781","marsh wren","Cistothorus palustris","IUCN",22711374,"RI","S2B,S3N",NA,"RI"
"1782","marsh wren","Cistothorus palustris","IUCN",22711374,"IUCN","LC - Least concern",NA,"IUCN"
"1783","marsh wren","Cistothorus palustris","IUCN",22711374,"USA","N5B,N5N",NA,"USA"
"1784","common yellowthroat","Geothlypis trichas","IUCN",22721836,"CT","S5B",NA,"CT"
"1785","common yellowthroat","Geothlypis trichas","IUCN",22721836,"ME","S4S5B",NA,"ME"
"1786","common yellowthroat","Geothlypis trichas","IUCN",22721836,"MA","S5B",NA,"MA"
"1787","common yellowthroat","Geothlypis trichas","IUCN",22721836,"NH","S5B",NA,"NH"
"1788","common yellowthroat","Geothlypis trichas","IUCN",22721836,"NY","S5B",NA,"NY"
"1789","common yellowthroat","Geothlypis trichas","IUCN",22721836,"RI","S5B",NA,"RI"
"1790","common yellowthroat","Geothlypis trichas","IUCN",22721836,"IUCN","LC - Least concern",NA,"IUCN"
"1791","common yellowthroat","Geothlypis trichas","IUCN",22721836,"USA","N5",NA,"USA"
"1792","tricolored heron","Egretta tricolor","IUCN",22696931,"CT","S1B",NA,"CT"
"1793","tricolored heron","Egretta tricolor","IUCN",22696931,"ME","S1B",NA,"ME"
"1794","tricolored heron","Egretta tricolor","IUCN",22696931,"MA","SXB,S2N",NA,"MA"
"1795","tricolored heron","Egretta tricolor","IUCN",22696931,"NH","N5B,N5N",NA,"NH"
"1796","tricolored heron","Egretta tricolor","IUCN",22696931,"NY","S2",NA,"NY"
"1797","tricolored heron","Egretta tricolor","IUCN",22696931,"RI","S2N",NA,"RI"
"1798","tricolored heron","Egretta tricolor","IUCN",22696931,"IUCN","LC - Least concern",NA,"IUCN"
"1799","tricolored heron","Egretta tricolor","IUCN",22696931,"USA","N5B,N5N",NA,"USA"
"1800","canvasback","Aythya valisineria","IUCN",22680364,"CT","N5B,N5N",NA,"CT"
"1801","canvasback","Aythya valisineria","IUCN",22680364,"ME","N5B,N5N",NA,"ME"
"1802","canvasback","Aythya valisineria","IUCN",22680364,"MA","S3N",NA,"MA"
"1803","canvasback","Aythya valisineria","IUCN",22680364,"NH","N5B,N5N",NA,"NH"
"1804","canvasback","Aythya valisineria","IUCN",22680364,"NY","N5B,N5N",NA,"NY"
"1805","canvasback","Aythya valisineria","IUCN",22680364,"RI","N5B,N5N",NA,"RI"
"1806","canvasback","Aythya valisineria","IUCN",22680364,"IUCN","LC - Least concern",NA,"IUCN"
"1807","canvasback","Aythya valisineria","IUCN",22680364,"USA","N5B,N5N",NA,"USA"
"1808","song sparrow","Melospiza melodia","IUCN",22721058,"CT","S5B",NA,"CT"
"1809","song sparrow","Melospiza melodia","IUCN",22721058,"ME","S4N,S4S5B",NA,"ME"
"1810","song sparrow","Melospiza melodia","IUCN",22721058,"MA","S5",NA,"MA"
"1811","song sparrow","Melospiza melodia","IUCN",22721058,"NH","S5",NA,"NH"
"1812","song sparrow","Melospiza melodia","IUCN",22721058,"NY","S5B",NA,"NY"
"1813","song sparrow","Melospiza melodia","IUCN",22721058,"RI","S5B",NA,"RI"
"1814","song sparrow","Melospiza melodia","IUCN",22721058,"IUCN","LC - Least concern",NA,"IUCN"
"1815","song sparrow","Melospiza melodia","IUCN",22721058,"USA","N5",NA,"USA"
"1816","bald eagle","Haliaeetus leucocephalus","IUCN",22695144,"CT","S1B,S3N",NA,"CT"
"1817","bald eagle","Haliaeetus leucocephalus","IUCN",22695144,"ME","S4B,S4N",NA,"ME"
"1818","bald eagle","Haliaeetus leucocephalus","IUCN",22695144,"MA","S2B,S3N",NA,"MA"
"1819","bald eagle","Haliaeetus leucocephalus","IUCN",22695144,"NH","S2",NA,"NH"
"1820","bald eagle","Haliaeetus leucocephalus","IUCN",22695144,"NY","S2S3B,S2N",NA,"NY"
"1821","bald eagle","Haliaeetus leucocephalus","IUCN",22695144,"RI","S1B,S1N",NA,"RI"
"1822","bald eagle","Haliaeetus leucocephalus","IUCN",22695144,"IUCN","LC - Least concern",NA,"IUCN"
"1823","bald eagle","Haliaeetus leucocephalus","IUCN",22695144,"USA","N5B,N5N",NA,"USA"
"1824","brent goose","Branta bernicla","IUCN",22679946,"CT","N5B,N5N",NA,"CT"
"1825","brent goose","Branta bernicla","IUCN",22679946,"ME","S3S4N",NA,"ME"
"1826","brent goose","Branta bernicla","IUCN",22679946,"MA","S4N",NA,"MA"
"1827","brent goose","Branta bernicla","IUCN",22679946,"NH","N5B,N5N",NA,"NH"
"1828","brent goose","Branta bernicla","IUCN",22679946,"NY","N5B,N5N",NA,"NY"
"1829","brent goose","Branta bernicla","IUCN",22679946,"RI","N5B,N5N",NA,"RI"
"1830","brent goose","Branta bernicla","IUCN",22679946,"IUCN","LC - Least concern",NA,"IUCN"
"1831","brent goose","Branta bernicla","IUCN",22679946,"USA","N5B,N5N",NA,"USA"
"1832","dunlin","Calidris alpina","IUCN",22693427,"CT","N5B,N5N",NA,"CT"
"1833","dunlin","Calidris alpina","IUCN",22693427,"ME","S3N",NA,"ME"
"1834","dunlin","Calidris alpina","IUCN",22693427,"MA","S5N",NA,"MA"
"1835","dunlin","Calidris alpina","IUCN",22693427,"NH","N5B,N5N",NA,"NH"
"1836","dunlin","Calidris alpina","IUCN",22693427,"NY","N5B,N5N",NA,"NY"
"1837","dunlin","Calidris alpina","IUCN",22693427,"RI","N5B,N5N",NA,"RI"
"1838","dunlin","Calidris alpina","IUCN",22693427,"IUCN","LC - Least concern",NA,"IUCN"
"1839","dunlin","Calidris alpina","IUCN",22693427,"USA","N5B,N5N",NA,"USA"
"1840","white-rumped sandpiper","Calidris fuscicollis","IUCN",22693399,"CT","N3B",NA,"CT"
"1841","white-rumped sandpiper","Calidris fuscicollis","IUCN",22693399,"ME","S2S3N",NA,"ME"
"1842","white-rumped sandpiper","Calidris fuscicollis","IUCN",22693399,"MA","S3N",NA,"MA"
"1843","white-rumped sandpiper","Calidris fuscicollis","IUCN",22693399,"NH","N3B",NA,"NH"
"1844","white-rumped sandpiper","Calidris fuscicollis","IUCN",22693399,"NY","N3B",NA,"NY"
"1845","white-rumped sandpiper","Calidris fuscicollis","IUCN",22693399,"RI","S3N",NA,"RI"
"1846","white-rumped sandpiper","Calidris fuscicollis","IUCN",22693399,"IUCN","LC - Least concern",NA,"IUCN"
"1847","white-rumped sandpiper","Calidris fuscicollis","IUCN",22693399,"USA","N3B",NA,"USA"
"1848","glaucous gull","Larus hyperboreus","IUCN",22694343,"CT","N5B,N5N",NA,"CT"
"1849","glaucous gull","Larus hyperboreus","IUCN",22694343,"ME","S1N",NA,"ME"
"1850","glaucous gull","Larus hyperboreus","IUCN",22694343,"MA","S1N",NA,"MA"
"1851","glaucous gull","Larus hyperboreus","IUCN",22694343,"NH","N5B,N5N",NA,"NH"
"1852","glaucous gull","Larus hyperboreus","IUCN",22694343,"NY","N5B,N5N",NA,"NY"
"1853","glaucous gull","Larus hyperboreus","IUCN",22694343,"RI","S2N",NA,"RI"
"1854","glaucous gull","Larus hyperboreus","IUCN",22694343,"IUCN","LC - Least concern",NA,"IUCN"
"1855","glaucous gull","Larus hyperboreus","IUCN",22694343,"USA","N5B,N5N",NA,"USA"
"1856","least sandpiper","Calidris minutilla","IUCN",22693396,"CT","N5B,N5N",NA,"CT"
"1857","least sandpiper","Calidris minutilla","IUCN",22693396,"ME","S4S5N",NA,"ME"
"1858","least sandpiper","Calidris minutilla","IUCN",22693396,"MA","S5N",NA,"MA"
"1859","least sandpiper","Calidris minutilla","IUCN",22693396,"NH","N5B,N5N",NA,"NH"
"1860","least sandpiper","Calidris minutilla","IUCN",22693396,"NY","N5B,N5N",NA,"NY"
"1861","least sandpiper","Calidris minutilla","IUCN",22693396,"RI","N5B,N5N",NA,"RI"
"1862","least sandpiper","Calidris minutilla","IUCN",22693396,"IUCN","LC - Least concern",NA,"IUCN"
"1863","least sandpiper","Calidris minutilla","IUCN",22693396,"USA","N5B,N5N",NA,"USA"
"1864","semipalmated sandpiper","Calidris pusilla","IUCN",22693373,"CT","N5B",NA,"CT"
"1865","semipalmated sandpiper","Calidris pusilla","IUCN",22693373,"ME","S4S5N",NA,"ME"
"1866","semipalmated sandpiper","Calidris pusilla","IUCN",22693373,"MA","S5N",NA,"MA"
"1867","semipalmated sandpiper","Calidris pusilla","IUCN",22693373,"NH","N5B",NA,"NH"
"1868","semipalmated sandpiper","Calidris pusilla","IUCN",22693373,"NY","N5B",NA,"NY"
"1869","semipalmated sandpiper","Calidris pusilla","IUCN",22693373,"RI","N5B",NA,"RI"
"1870","semipalmated sandpiper","Calidris pusilla","IUCN",22693373,"IUCN","NT - Near threatened",NA,"IUCN"
"1871","semipalmated sandpiper","Calidris pusilla","IUCN",22693373,"USA","N5B",NA,"USA"
"1872","red-necked stint","Calidris ruficollis","IUCN",22693383,"IUCN","NT - Near threatened",NA,"IUCN"
"1873","red-necked stint","Calidris ruficollis","IUCN",22693383,"USA","N3B",NA,"USA"
"1874","white-winged scoter","Melanitta deglandi","IUCN",22734194,NA,"LC","Decreasing","IUCN"
"1875","great blue heron","Ardea herodias","IUCN",22696998,"CT","S4B",NA,"CT"
"1876","great blue heron","Ardea herodias","IUCN",22696998,"ME","S4B",NA,"ME"
"1877","great blue heron","Ardea herodias","IUCN",22696998,"MA","S4B,S5N",NA,"MA"
"1878","great blue heron","Ardea herodias","IUCN",22696998,"NH","S4B",NA,"NH"
"1879","great blue heron","Ardea herodias","IUCN",22696998,"NY","S5",NA,"NY"
"1880","great blue heron","Ardea herodias","IUCN",22696998,"RI","S2B",NA,"RI"
"1881","great blue heron","Ardea herodias","IUCN",22696998,"IUCN","LC - Least concern",NA,"IUCN"
"1882","great blue heron","Ardea herodias","IUCN",22696998,"USA","N5B,N5N",NA,"USA"
"1883","common goldeneye","Bucephala clangula","IUCN",22680455,"CT","N5B,N5N",NA,"CT"
"1884","common goldeneye","Bucephala clangula","IUCN",22680455,"ME","S5B,S5N",NA,"ME"
"1885","common goldeneye","Bucephala clangula","IUCN",22680455,"MA","S5N",NA,"MA"
"1886","common goldeneye","Bucephala clangula","IUCN",22680455,"NH","S3B",NA,"NH"
"1887","common goldeneye","Bucephala clangula","IUCN",22680455,"NY","S3,SNRN",NA,"NY"
"1888","common goldeneye","Bucephala clangula","IUCN",22680455,"RI","N5B,N5N",NA,"RI"
"1889","common goldeneye","Bucephala clangula","IUCN",22680455,"IUCN","LC - Least concern",NA,"IUCN"
"1890","common goldeneye","Bucephala clangula","IUCN",22680455,"USA","N5B,N5N",NA,"USA"
"1891","great white egret","Ardea alba","IUCN",22697043,"CT","S2B",NA,"CT"
"1892","great white egret","Ardea alba","IUCN",22697043,"ME","S1?B,S3N",NA,"ME"
"1893","great white egret","Ardea alba","IUCN",22697043,"MA","S2B,S4N",NA,"MA"
"1894","great white egret","Ardea alba","IUCN",22697043,"NH","N5B,N5N",NA,"NH"
"1895","great white egret","Ardea alba","IUCN",22697043,"NY","S4",NA,"NY"
"1896","great white egret","Ardea alba","IUCN",22697043,"RI","S1B",NA,"RI"
"1897","great white egret","Ardea alba","IUCN",22697043,"IUCN","LC - Least concern",NA,"IUCN"
"1898","great white egret","Ardea alba","IUCN",22697043,"USA","N5B,N5N",NA,"USA"
"1899","spotted sandpiper","Actitis macularius","IUCN",22693277,"CT","S5B",NA,"CT"
"1900","spotted sandpiper","Actitis macularius","IUCN",22693277,"ME","S5B",NA,"ME"
"1901","spotted sandpiper","Actitis macularius","IUCN",22693277,"MA","S4B,S5N",NA,"MA"
"1902","spotted sandpiper","Actitis macularius","IUCN",22693277,"NH","S5B",NA,"NH"
"1903","spotted sandpiper","Actitis macularius","IUCN",22693277,"NY","S5B",NA,"NY"
"1904","spotted sandpiper","Actitis macularius","IUCN",22693277,"RI","S4B,S4N",NA,"RI"
"1905","spotted sandpiper","Actitis macularius","IUCN",22693277,"IUCN","LC - Least concern",NA,"IUCN"
"1906","spotted sandpiper","Actitis macularius","IUCN",22693277,"USA","N5B,N5N",NA,"USA"
"1907","northern pintail","Anas acuta","IUCN",22680301,"CT","N5B,N5N",NA,"CT"
"1908","northern pintail","Anas acuta","IUCN",22680301,"ME","S1B,S3S4N",NA,"ME"
"1909","northern pintail","Anas acuta","IUCN",22680301,"MA","S1B,S5M",NA,"MA"
"1910","northern pintail","Anas acuta","IUCN",22680301,"NH","N5B,N5N",NA,"NH"
"1911","northern pintail","Anas acuta","IUCN",22680301,"NY","S1B,S3N",NA,"NY"
"1912","northern pintail","Anas acuta","IUCN",22680301,"RI","N5B,N5N",NA,"RI"
"1913","northern pintail","Anas acuta","IUCN",22680301,"IUCN","LC - Least concern",NA,"IUCN"
"1914","northern pintail","Anas acuta","IUCN",22680301,"USA","N5B,N5N",NA,"USA"
"1915","american black duck","Anas rubripes","IUCN",22680174,"CT","S3B,S4N",NA,"CT"
"1916","american black duck","Anas rubripes","IUCN",22680174,"ME","S5B,S5N",NA,"ME"
"1917","american black duck","Anas rubripes","IUCN",22680174,"MA","S4B,S5N",NA,"MA"
"1918","american black duck","Anas rubripes","IUCN",22680174,"NH","S4",NA,"NH"
"1919","american black duck","Anas rubripes","IUCN",22680174,"NY","S3B,SNRN",NA,"NY"
"1920","american black duck","Anas rubripes","IUCN",22680174,"RI","S4B,S4N",NA,"RI"
"1921","american black duck","Anas rubripes","IUCN",22680174,"IUCN","LC - Least concern",NA,"IUCN"
"1922","american black duck","Anas rubripes","IUCN",22680174,"USA","N5B,N5N",NA,"USA"
"1923","snow goose","Anser caerulescens","IUCN",22679896,"CT","N5B,N5N",NA,"CT"
"1924","snow goose","Anser caerulescens","IUCN",22679896,"ME","S3N",NA,"ME"
"1925","snow goose","Anser caerulescens","IUCN",22679896,"MA","S4N",NA,"MA"
"1926","snow goose","Anser caerulescens","IUCN",22679896,"NH","N5B,N5N",NA,"NH"
"1927","snow goose","Anser caerulescens","IUCN",22679896,"NY","N5B,N5N",NA,"NY"
"1928","snow goose","Anser caerulescens","IUCN",22679896,"RI","N5B,N5N",NA,"RI"
"1929","snow goose","Anser caerulescens","IUCN",22679896,"IUCN","LC - Least concern",NA,"IUCN"
"1930","snow goose","Anser caerulescens","IUCN",22679896,"USA","N5B,N5N",NA,"USA"
"1931","ruddy turnstone","Arenaria interpres","IUCN",22693336,"CT","N5B,N5N",NA,"CT"
"1932","ruddy turnstone","Arenaria interpres","IUCN",22693336,"ME","S4N",NA,"ME"
"1933","ruddy turnstone","Arenaria interpres","IUCN",22693336,"MA","S4N",NA,"MA"
"1934","ruddy turnstone","Arenaria interpres","IUCN",22693336,"NH","N5B,N5N",NA,"NH"
"1935","ruddy turnstone","Arenaria interpres","IUCN",22693336,"NY","N5B,N5N",NA,"NY"
"1936","ruddy turnstone","Arenaria interpres","IUCN",22693336,"RI","S4N",NA,"RI"
"1937","ruddy turnstone","Arenaria interpres","IUCN",22693336,"IUCN","LC - Least concern",NA,"IUCN"
"1938","ruddy turnstone","Arenaria interpres","IUCN",22693336,"USA","N5B,N5N",NA,"USA"
"1939","lesser scaup","Aythya affinis","IUCN",22680402,"CT","N5B,N5N",NA,"CT"
"1940","lesser scaup","Aythya affinis","IUCN",22680402,"ME","S1S3N",NA,"ME"
"1941","lesser scaup","Aythya affinis","IUCN",22680402,"MA","S5N",NA,"MA"
"1942","lesser scaup","Aythya affinis","IUCN",22680402,"NH","N5B,N5N",NA,"NH"
"1943","lesser scaup","Aythya affinis","IUCN",22680402,"RI","N5B,N5N",NA,"RI"
"1944","lesser scaup","Aythya affinis","IUCN",22680402,"IUCN","LC - Least concern",NA,"IUCN"
"1945","lesser scaup","Aythya affinis","IUCN",22680402,"USA","N5B,N5N",NA,"USA"
"1946","redhead","Aythya americana","IUCN",22680367,"CT","N5B,N5N",NA,"CT"
"1947","redhead","Aythya americana","IUCN",22680367,"ME","N5B,N5N",NA,"ME"
"1948","redhead","Aythya americana","IUCN",22680367,"MA","S3N",NA,"MA"
"1949","redhead","Aythya americana","IUCN",22680367,"NY","N5B,N5N",NA,"NY"
"1950","redhead","Aythya americana","IUCN",22680367,"RI","S2N",NA,"RI"
"1951","redhead","Aythya americana","IUCN",22680367,"IUCN","LC - Least concern",NA,"IUCN"
"1952","redhead","Aythya americana","IUCN",22680367,"USA","N5B,N5N",NA,"USA"
"1953","tufted duck","Aythya fuligula","IUCN",22680391,"IUCN","LC - Least concern",NA,"IUCN"
"1954","tufted duck","Aythya fuligula","IUCN",22680391,"USA","NNA",NA,"USA"
"1955","greater scaup","Aythya marila","IUCN",22680398,"CT","N5B,N5N",NA,"CT"
"1956","greater scaup","Aythya marila","IUCN",22680398,"ME","S3S4N",NA,"ME"
"1957","greater scaup","Aythya marila","IUCN",22680398,"MA","S5N",NA,"MA"
"1958","greater scaup","Aythya marila","IUCN",22680398,"NH","N5B,N5N",NA,"NH"
"1959","greater scaup","Aythya marila","IUCN",22680398,"NY","N5B,N5N",NA,"NY"
"1960","greater scaup","Aythya marila","IUCN",22680398,"RI","N5B,N5N",NA,"RI"
"1961","greater scaup","Aythya marila","IUCN",22680398,"IUCN","LC - Least concern",NA,"IUCN"
"1962","greater scaup","Aythya marila","IUCN",22680398,"USA","N5B,N5N",NA,"USA"
"1963","bufflehead","Bucephala albeola","IUCN",22680462,"CT","N5B,N5N",NA,"CT"
"1964","bufflehead","Bucephala albeola","IUCN",22680462,"ME","S5N",NA,"ME"
"1965","bufflehead","Bucephala albeola","IUCN",22680462,"MA","S5N",NA,"MA"
"1966","bufflehead","Bucephala albeola","IUCN",22680462,"NH","N5B,N5N",NA,"NH"
"1967","bufflehead","Bucephala albeola","IUCN",22680462,"NY","N5B,N5N",NA,"NY"
"1968","bufflehead","Bucephala albeola","IUCN",22680462,"RI","N5B,N5N",NA,"RI"
"1969","bufflehead","Bucephala albeola","IUCN",22680462,"IUCN","LC - Least concern",NA,"IUCN"
"1970","bufflehead","Bucephala albeola","IUCN",22680462,"USA","N5B,N5N",NA,"USA"
"1971","green-backed heron","Butorides striata","IUCN",22728182,NA,"LC","Decreasing","IUCN"
"1972","sanderling","Calidris alba","IUCN",22693369,"CT","N4B,N5N",NA,"CT"
"1973","sanderling","Calidris alba","IUCN",22693369,"ME","S4N",NA,"ME"
"1974","sanderling","Calidris alba","IUCN",22693369,"MA","S5N",NA,"MA"
"1975","sanderling","Calidris alba","IUCN",22693369,"NH","N4B,N5N",NA,"NH"
"1976","sanderling","Calidris alba","IUCN",22693369,"NY","N4B,N5N",NA,"NY"
"1977","sanderling","Calidris alba","IUCN",22693369,"RI","N4B,N5N",NA,"RI"
"1978","sanderling","Calidris alba","IUCN",22693369,"IUCN","LC - Least concern",NA,"IUCN"
"1979","sanderling","Calidris alba","IUCN",22693369,"USA","N4B,N5N",NA,"USA"
"1980","red knot","Calidris canutus","IUCN",22693363,"CT","N2N3B,N3N",NA,"CT"
"1981","red knot","Calidris canutus","IUCN",22693363,"ME","S3N",NA,"ME"
"1982","red knot","Calidris canutus","IUCN",22693363,"MA","S2N",NA,"MA"
"1983","red knot","Calidris canutus","IUCN",22693363,"NH","N2N3B,N3N",NA,"NH"
"1984","red knot","Calidris canutus","IUCN",22693363,"NY","N2N3B,N3N",NA,"NY"
"1985","red knot","Calidris canutus","IUCN",22693363,"RI","S3N",NA,"RI"
"1986","red knot","Calidris canutus","IUCN",22693363,"IUCN","NT - Near threatened",NA,"IUCN"
"1987","red knot","Calidris canutus","IUCN",22693363,"USA","N2N3B,N3N",NA,"USA"
"1988","purple sandpiper","Calidris maritima","IUCN",22693420,"CT","N5N",NA,"CT"
"1989","purple sandpiper","Calidris maritima","IUCN",22693420,"ME","S4S5N",NA,"ME"
"1990","purple sandpiper","Calidris maritima","IUCN",22693420,"MA","S4N",NA,"MA"
"1991","purple sandpiper","Calidris maritima","IUCN",22693420,"NH","N5N",NA,"NH"
"1992","purple sandpiper","Calidris maritima","IUCN",22693420,"NY","N5N",NA,"NY"
"1993","purple sandpiper","Calidris maritima","IUCN",22693420,"RI","N5N",NA,"RI"
"1994","purple sandpiper","Calidris maritima","IUCN",22693420,"IUCN","LC - Least concern",NA,"IUCN"
"1995","purple sandpiper","Calidris maritima","IUCN",22693420,"USA","N5N",NA,"USA"
"1996","pectoral sandpiper","Calidris melanotos","IUCN",22693408,"CT","N5B",NA,"CT"
"1997","pectoral sandpiper","Calidris melanotos","IUCN",22693408,"ME","S2S3N",NA,"ME"
"1998","pectoral sandpiper","Calidris melanotos","IUCN",22693408,"MA","S3N",NA,"MA"
"1999","pectoral sandpiper","Calidris melanotos","IUCN",22693408,"NH","N5B",NA,"NH"
"2000","pectoral sandpiper","Calidris melanotos","IUCN",22693408,"NY","N5B",NA,"NY"
"2001","pectoral sandpiper","Calidris melanotos","IUCN",22693408,"RI","N5B",NA,"RI"
"2002","pectoral sandpiper","Calidris melanotos","IUCN",22693408,"IUCN","LC - Least concern",NA,"IUCN"
"2003","pectoral sandpiper","Calidris melanotos","IUCN",22693408,"USA","N5B",NA,"USA"
"2004","labrador duck","Camptorhynchus labradorius","IUCN",22680418,"CT","SX",NA,"CT"
"2005","labrador duck","Camptorhynchus labradorius","IUCN",22680418,"ME","SX",NA,"ME"
"2006","labrador duck","Camptorhynchus labradorius","IUCN",22680418,"MA","SX",NA,"MA"
"2007","labrador duck","Camptorhynchus labradorius","IUCN",22680418,"NH","SX",NA,"NH"
"2008","labrador duck","Camptorhynchus labradorius","IUCN",22680418,"NY","SXN",NA,"NY"
"2009","labrador duck","Camptorhynchus labradorius","IUCN",22680418,"RI","SX",NA,"RI"
"2010","labrador duck","Camptorhynchus labradorius","IUCN",22680418,"IUCN","EX - Extinct",NA,"IUCN"
"2011","labrador duck","Camptorhynchus labradorius","IUCN",22680418,"USA","NXN",NA,"USA"
"2012","white-tailed tropicbird","Phaethon lepturus","IUCN",22696645,"IUCN","LC - Least concern",NA,"IUCN"
"2013","white-tailed tropicbird","Phaethon lepturus","IUCN",22696645,"USA","NNA",NA,"USA"
"2014","buff-bellied pipit","Anthus rubescens","IUCN",22718575,"CT","N5B,N5N",NA,"CT"
"2015","buff-bellied pipit","Anthus rubescens","IUCN",22718575,"ME","S1B,S3N",NA,"ME"
"2016","buff-bellied pipit","Anthus rubescens","IUCN",22718575,"MA","S4N",NA,"MA"
"2017","buff-bellied pipit","Anthus rubescens","IUCN",22718575,"NH","S2B",NA,"NH"
"2018","buff-bellied pipit","Anthus rubescens","IUCN",22718575,"NY","N5B,N5N",NA,"NY"
"2019","buff-bellied pipit","Anthus rubescens","IUCN",22718575,"RI","N5B,N5N",NA,"RI"
"2020","buff-bellied pipit","Anthus rubescens","IUCN",22718575,"IUCN","LC - Least concern",NA,"IUCN"
"2021","buff-bellied pipit","Anthus rubescens","IUCN",22718575,"USA","N5B,N5N",NA,"USA"
"2022","lapland longspur","Calcarius lapponicus","IUCN",22721033,"CT","N5B,N5N",NA,"CT"
"2023","lapland longspur","Calcarius lapponicus","IUCN",22721033,"ME","S2S3N",NA,"ME"
"2024","lapland longspur","Calcarius lapponicus","IUCN",22721033,"MA","S4N",NA,"MA"
"2025","lapland longspur","Calcarius lapponicus","IUCN",22721033,"NH","N5B,N5N",NA,"NH"
"2026","lapland longspur","Calcarius lapponicus","IUCN",22721033,"NY","N5B,N5N",NA,"NY"
"2027","lapland longspur","Calcarius lapponicus","IUCN",22721033,"RI","N5B,N5N",NA,"RI"
"2028","lapland longspur","Calcarius lapponicus","IUCN",22721033,"IUCN","LC - Least concern",NA,"IUCN"
"2029","lapland longspur","Calcarius lapponicus","IUCN",22721033,"USA","N5B,N5N",NA,"USA"
"2030","great skua","Stercorarius skua","IUCN",22694160,"ME","NNA",NA,"ME"
"2031","great skua","Stercorarius skua","IUCN",22694160,"MA","S1N",NA,"MA"
"2032","great skua","Stercorarius skua","IUCN",22694160,"NY","NNA",NA,"NY"
"2033","great skua","Stercorarius skua","IUCN",22694160,"RI","NNA",NA,"RI"
"2034","great skua","Stercorarius skua","IUCN",22694160,"IUCN","LC - Least concern",NA,"IUCN"
"2035","great skua","Stercorarius skua","IUCN",22694160,"USA","NNA",NA,"USA"
"2036","little blue heron","Egretta caerulea","IUCN",22696944,"CT","S1B",NA,"CT"
"2037","little blue heron","Egretta caerulea","IUCN",22696944,"ME","S1B",NA,"ME"
"2038","little blue heron","Egretta caerulea","IUCN",22696944,"MA","S1B,S3N",NA,"MA"
"2039","little blue heron","Egretta caerulea","IUCN",22696944,"NH","N5B,N5N",NA,"NH"
"2040","little blue heron","Egretta caerulea","IUCN",22696944,"NY","S2",NA,"NY"
"2041","little blue heron","Egretta caerulea","IUCN",22696944,"RI","S1B,S2N",NA,"RI"
"2042","little blue heron","Egretta caerulea","IUCN",22696944,"IUCN","LC - Least concern",NA,"IUCN"
"2043","little blue heron","Egretta caerulea","IUCN",22696944,"USA","N5B,N5N",NA,"USA"
"2044","sabine's gull","Xema sabini","IUCN",22694479,"MA","S1N",NA,"MA"
"2045","sabine's gull","Xema sabini","IUCN",22694479,"NY","N5B",NA,"NY"
"2046","sabine's gull","Xema sabini","IUCN",22694479,"IUCN","LC - Least concern",NA,"IUCN"
"2047","sabine's gull","Xema sabini","IUCN",22694479,"USA","N5B",NA,"USA"
"2048","horned lark","Eremophila alpestris","IUCN",22717434,"CT","S1B",NA,"CT"
"2049","horned lark","Eremophila alpestris","IUCN",22717434,"ME","S3B,S3S4N",NA,"ME"
"2050","horned lark","Eremophila alpestris","IUCN",22717434,"MA","S3B,S4N",NA,"MA"
"2051","horned lark","Eremophila alpestris","IUCN",22717434,"NH","S3B",NA,"NH"
"2052","horned lark","Eremophila alpestris","IUCN",22717434,"NY","S3S4B",NA,"NY"
"2053","horned lark","Eremophila alpestris","IUCN",22717434,"RI","S1B",NA,"RI"
"2054","horned lark","Eremophila alpestris","IUCN",22717434,"IUCN","LC - Least concern",NA,"IUCN"
"2055","horned lark","Eremophila alpestris","IUCN",22717434,"USA","N5B,N5N",NA,"USA"
