"","shp_iucn_sid","iucn_sid","sciname","presence","subpop","dbf_file","max_depth","comp_assessed"
"622",22693154,22693154,"Limosa haemastica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"623",22680472,22680472,"Lophodytes cucullatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"624",22680441,22680441,"Melanitta perspicillata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"625",22680492,22680492,"Mergus merganser",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"626",22680485,22680485,"Mergus serrator",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"627",22697648,22697648,"Mycteria americana",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"628",22696792,22696792,"Phalacrocorax carbo",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"629",22693178,22693178,"Numenius phaeopus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"630",22697203,22697203,"Nyctanassa violacea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"631",22698436,22698436,"Oceanites oceanicus",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"632",22694730,22694730,"Onychoprion anaethetus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"633",22694938,22694938,"Pandion haliaetus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"634",22696776,22696776,"Phalacrocorax auritus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"635",22693749,22693749,"Pluvialis squatarola",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"636",22694856,22694856,"Pinguinus impennis",5,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"637",22693740,22693740,"Pluvialis dominica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"638",62155296,62155296,"Rallus crepitans",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"639",22694256,22694256,"Rynchops niger",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"640",22694629,22694629,"Sterna paradisaea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"641",22680405,22680405,"Somateria mollissima",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"642",22680409,22680409,"Somateria spectabilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"643",22680247,22680247,"Spatula clypeata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"644",22680229,22680229,"Spatula discors",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"645",22694240,22694240,"Stercorarius pomarinus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"646",22694623,22694623,"Sterna hirundo",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"647",22694673,22694673,"Sternula antillarum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"648",22694591,22694591,"Thalasseus sandvicensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"649",22694591,22694591,"Thalasseus sandvicensis",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"650",22693319,22693319,"Tringa semipalmata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"651",22693231,22693231,"Tringa melanoleuca",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"652",22710886,22710886,"Sturnus vulgaris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"653",22710886,22710886,"Sturnus vulgaris",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"654",22696657,22696657,"Morus bassanus",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"655",22696657,22696657,"Morus bassanus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"656",22694524,22694524,"Hydroprogne caspia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"657",22696599,22696599,"Podiceps grisegena",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"658",22698088,22698088,"Pterodroma cahow",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"659",22736135,22736135,"Pterodroma deserta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"660",45959182,45959182,"Puffinus lherminieri",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"661",45959182,45959182,"Puffinus lherminieri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"662",45959182,45959182,"Puffinus lherminieri",5,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"663",22698226,22698226,"Puffinus puffinus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"664",45959182,45959182,"Puffinus lherminieri",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"665",22694497,22694497,"Rissa tridactyla",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"666",22694542,22694542,"Thalasseus maximus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"667",22694841,22694841,"Uria aalge",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"668",22694847,22694847,"Uria lomvia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"669",22705993,22705993,"Corvus ossifragus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"670",22711374,22711374,"Cistothorus palustris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"671",22721836,22721836,"Geothlypis trichas",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"672",22696931,22696931,"Egretta tricolor",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"673",22680364,22680364,"Aythya valisineria",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"674",22721058,22721058,"Melospiza melodia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"675",22693644,22693644,"Haematopus palliatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"676",22695144,22695144,"Haliaeetus leucocephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"677",22679946,22679946,"Branta bernicla",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"678",22693427,22693427,"Calidris alpina",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"679",22693399,22693399,"Calidris fuscicollis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"680",22694343,22694343,"Larus hyperboreus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"681",22693396,22693396,"Calidris minutilla",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"682",22732425,22732425,"Melanitta americana",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"683",22693373,22693373,"Calidris pusilla",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"684",22693383,22693383,"Calidris ruficollis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"685",22734194,22734194,"Melanitta deglandi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"686",22696998,22696998,"Ardea herodias",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"687",22696998,22696998,"Ardea herodias",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"688",22680455,22680455,"Bucephala clangula",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"689",22697043,22697043,"Ardea alba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"690",22693277,22693277,"Actitis macularius",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"691",22680301,22680301,"Anas acuta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"692",22680174,22680174,"Anas rubripes",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"693",22679896,22679896,"Anser caerulescens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"694",22693336,22693336,"Arenaria interpres",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"695",22680402,22680402,"Aythya affinis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"696",22680367,22680367,"Aythya americana",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"697",22680391,22680391,"Aythya fuligula",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"698",22680398,22680398,"Aythya marila",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"699",22680462,22680462,"Bucephala albeola",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"700",22728182,22728182,"Butorides striata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"701",22693369,22693369,"Calidris alba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"702",22693363,22693363,"Calidris canutus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"703",22693420,22693420,"Calidris maritima",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"704",22693408,22693408,"Calidris melanotos",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"705",22680418,22680418,"Camptorhynchus labradorius",5,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"706",22694861,22694861,"Cepphus grylle",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"707",22696645,22696645,"Phaethon lepturus",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"708",22718575,22718575,"Anthus rubescens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"709",22696645,22696645,"Phaethon lepturus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"710",22721033,22721033,"Calcarius lapponicus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"711",22694740,22694740,"Onychoprion fuscatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"712",22696645,22696645,"Phaethon lepturus",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"713",22694852,22694852,"Alca torda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"714",22694837,22694837,"Alle alle",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"715",22698201,22698201,"Ardenna gravis",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"716",22698201,22698201,"Ardenna gravis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"717",22694160,22694160,"Catharacta skua",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"718",22694927,22694927,"Fratercula arctica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"719",22697866,22697866,"Fulmarus glacialis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"720",22698209,22698209,"Ardenna grisea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"721",22696944,22696944,"Egretta caerulea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"722",22694601,22694601,"Sterna dougallii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"723",22694601,22694601,"Sterna dougallii",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"724",22694601,22694601,"Sterna dougallii",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"725",22694479,22694479,"Xema sabini",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"726",22694479,22694479,"Xema sabini",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"727",22717434,22717434,"Eremophila alpestris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
